,tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,airline,text
9985,569591310589431808,negative,1.0,Late Flight,US Airways,"@USAirways I sympathize re:weather issues, but when times get tough, call in more folks. Over two hours on hold for 4-minute fix. #FAIL"
9986,569589123218079745,neutral,0.7027,0,US Airways,@USAirways just told by supervisor that they won't guarantee the empty seats to standby passengers with flights Cancelled Flightled so can sell them
9987,569589028590391298,negative,0.6842,Late Flight,US Airways,@USAirways i will be on this plane while on the ground longer than i will be in the air. US5235
9988,569588578159697920,negative,1.0,Can't Tell,US Airways,"@USAirways has failed me all day long, should I blame it on @AmericanAir ?"
9989,569588465593143297,neutral,0.6344,0,US Airways,@USAirways What's the contact number for the corporate baggage office in Phoenix?
9990,569588073438121984,negative,1.0,Customer Service Issue,US Airways,@USAirways 1 hour and counting on hold :( why? http://t.co/clOB5qwMXR
9991,569587844693536768,negative,1.0,Cancelled Flight,US Airways,@USAirways  you Cancelled Flighted &amp; rescheduled my flight &amp; still getting updates &amp; can't find my current flight on my account http://t.co/8Je1h3666w
9992,569587663692554242,negative,1.0,Late Flight,US Airways,@USAirways now after an hour on the plane and knowing of a maint issue ahead of time they just announced another 30 mins. Y r we on plane?
9993,569586372866150400,negative,1.0,Cancelled Flight,US Airways,@USAirways according to @wtop DCA seems to be recovering nicely from yesterday's snow so why are you Cancelled Flightling flights out there?
9994,569585968610615296,negative,1.0,Cancelled Flight,US Airways,"@USAirways Cancelled Flightled flight this AM. There was avail flight to PHL today u said was sold out. I had to buy 2nd ticket, u need to refund me."
9995,569585747503611905,negative,1.0,Customer Service Issue,US Airways,@USAirways @AmericanAir seriously with all the service issues you are having right now this is what you decide to tweet?? Unbelievable
9996,569584885108748290,negative,1.0,Late Flight,US Airways,@USAirways Flight 4210 been sitting @Bradley_Airport gate 27 for 10 min w door open since we arrived. Still no jet bridge. Can someone help?
9997,569584719089836032,positive,1.0,0,US Airways,@USAirways new F/As from DFW to CLT this morning did a great job. Well Done!
9998,569584207011434497,negative,1.0,Bad Flight,US Airways,@USAirways why have me board a plane knowing there is a maint issue?  US5235.
9999,569584057270575105,neutral,0.6593,0,US Airways,@USAirways with this livery back in the day. http://t.co/EEqWVAMmiy
10000,569583725408870401,negative,1.0,Cancelled Flight,US Airways,@USAirways waiting all day at ATL since flight this am Cancelled Flightled. 1 standby told no seats and group of 15 shows up Late Flight and gets on to PHL
10001,569583698640818176,negative,1.0,Customer Service Issue,US Airways,@USAirways the link doesn't work..
10002,569581828258078721,negative,1.0,Cancelled Flight,US Airways,@USAirways spent 1.5 hours in line trying to get on a flight home tonight only for it to be Cancelled Flightled an hour Late Flightr. Not even snowing at DCA
10003,569581400850096128,negative,1.0,Late Flight,US Airways,@USAirways flight 838 now leaving after 6 hour mechanical delay. Need lodging voucher and meals tonight in st Thomas who do I see?
10004,569580275182772225,negative,1.0,Cancelled Flight,US Airways,@USAirways care to elaborate on why CHA to DCA is Cancelled Flightled this evening?
10005,569579478168547328,negative,1.0,Bad Flight,US Airways,@USAirways help im falling out of one of your planes
10006,569578297945919488,negative,1.0,Can't Tell,US Airways,"@USAirways this has been my WORST flying experience with you guys, you need to do better"
10007,569578016843669504,negative,1.0,Late Flight,US Airways,@USAirways going to miss my connection because my flight home has been delayed and now no gate agent to get us off the plane-so frustrated
10008,569577771292237824,negative,1.0,Customer Service Issue,US Airways,@USAirways never flying you guys again. your customer service is awful
10009,569577696793006080,negative,1.0,Cancelled Flight,US Airways,@USAirways telling a man theres NO FLIGHTS for the next 10 hrs!!! NO standby! NOTHING! NO OPTIONS! trying to get to sick child! #FireVan!
10010,569576236541825024,negative,1.0,Late Flight,US Airways,@USAirways missing our connection due to delay out of @LAS. Told not looking good for tmrw either. We will be stuck in #CLT. Help!
10011,569575780864241664,negative,1.0,Flight Attendant Complaints,US Airways,@USAirways UR employee named VAN @ ticket counter in #Philadelphia. EXTREMELY RUDE! a Father trying to get home to sick kid missed flight.
10012,569575176322424832,negative,1.0,Customer Service Issue,US Airways,@USAirways i did and i'm not stupid. i've done web development for 19 yrs. the issue (now confirmed by your support) is YOUR website.
10013,569574737929576448,negative,1.0,Cancelled Flight,US Airways,@USAirways and no offers to provide us with a hotel or anything for a flight that is over 19 hours away!
10014,569572536834498560,negative,1.0,Customer Service Issue,US Airways,@USAirways now you just hang up on me. I’m starting to think this is personal!
10015,569572184768835585,positive,1.0,0,US Airways,"@USAirways Painless and effortless flight from Indy to PHL... Our flight attendant, Tory, was fantastic. Give that lady a raise ASAP!"
10016,569572095794917376,negative,1.0,Customer Service Issue,US Airways,@USAirways in 140 characters? Yea right.   Thanks for patronizing.
10017,569571654998888448,negative,1.0,Late Flight,US Airways,"@USAirways 30 min delay for mechanics to replace rivets. 30 mins Late Flightr, turns out mechanics had wrong size rivets. 35 more mins. Pathetic"
10018,569569120951390209,negative,1.0,Late Flight,US Airways,@USAirways would love it if you could get my wife home sometime soon - she has been stuck in Orlando and now stuck in philly for too long
10019,569568612215865344,negative,0.6867,Can't Tell,US Airways,@USAirways churn rate increasing by the second
10020,569567629083430912,negative,1.0,Customer Service Issue,US Airways,@USAirways I've been on hold at the reservations desk for 3 hours. HELP!!!!
10021,569567252363812864,negative,1.0,Customer Service Issue,US Airways,@USAirways your service in Philly is unacceptable. Look into better service✌️ a 16 yr old shouldnt have a hard time http://t.co/WDAKTmr7Mj
10022,569567084721655808,negative,0.6855,Customer Service Issue,US Airways,"@USAirways Its not just PHL, at BTV today made to deplane because ""it's Sunday and we don't know if maintenance will be available"""
10023,569566712397471746,negative,1.0,Late Flight,US Airways,@USAirways are there such things as non-delayed flights or na? Get your shit together and get me out of here
10024,569566514132717568,negative,1.0,Can't Tell,US Airways,"@USAirways After today,no reason 4 anyone to not approve merger with @AmericanAir,other airlines have no reason to fear losing business to U"
10025,569566323912671232,neutral,0.6402,0,US Airways,@USAirways Look into better service.
10026,569565598772043776,negative,1.0,Customer Service Issue,US Airways,"@USAirways your customer service in Philly is deplorable, rude &amp; unprofessional gate agents after delays &amp; Cancelled Flightations #takingthistothetop"
10027,569565468937232384,neutral,0.6424,0,US Airways,@USAirways flights to Dfw Cancelled Flightled today?
10028,569565125344141312,negative,0.6933,Can't Tell,US Airways,@USAirways should look into better service✌️
10029,569564566272811008,negative,1.0,Customer Service Issue,US Airways,@USAirways your mobile app is horrible!  Needs a major overhaul
10030,569563297164480513,negative,1.0,Flight Attendant Complaints,US Airways,@USAirways you should get better employees✌️
10031,569563148472225794,negative,1.0,Late Flight,US Airways,"@USAirways stuck on Tarmac for 30 mins at PHL waiting for someone to load baggage,ridiculous http://t.co/BRCsjBxG2s"
10032,569562731356901376,negative,1.0,Late Flight,US Airways,@USAirways next time you promise an ontime departure you should stick to it instead of stuffing us in this sweat box with no air
10033,569562007671853056,negative,1.0,Customer Service Issue,US Airways,@USAirways @MrRenevendez I've been trying to contact them for 24 hours already! Yesterday I waited 7 hours today 5+! http://t.co/gn30p75KqB
10034,569561389121060864,negative,1.0,Customer Service Issue,US Airways,"@USAirways Yes, there is horrible snow. But seriously, can you not hire more people to answer the phones? Competitor have call back numbers."
10035,569561225488678913,neutral,1.0,0,US Airways,@USAirways what's your pet policy?
10036,569561062749700097,negative,1.0,Customer Service Issue,US Airways,@USAirways final count 3 hours 24 minutes on hold to be told I need to log in to U.S. Airways website and there was nothing else to be done
10037,569560386548006912,neutral,0.6745,0,US Airways,@USAirways come scoop
10038,569560151100821504,negative,1.0,Customer Service Issue,US Airways,@USAirways 4 hrs and counting today alone... like I don't have other things to accomplish today than to just keep holding!!!
10039,569559847131164672,negative,1.0,Lost Luggage,US Airways,@USAirways @ClaudOakeshott how about a link that works pls Nothing but complete frustration w usair last 12 hrs
10040,569559311095095296,negative,0.6461,Customer Service Issue,US Airways,@USAirways That link doesn't work on mobile.
10041,569559149933142016,neutral,1.0,0,US Airways,@USAirways @USAirways I used my AAdvantage Number connected to the USAirways when I booked tickets for friends. Will it benefit my account?
10042,569558986665537537,negative,1.0,Customer Service Issue,US Airways,@USAirways quit being cheap and hire some call center employees. It shouldn't take half a day to call you
10043,569558791433416704,negative,1.0,Cancelled Flight,US Airways,@usairways Cancelled Flighted and rescheduled. said I'd have to pay $75 for earlier flight at next gate. Today @delta proactively offered same for $0
10044,569558377178603520,negative,1.0,Cancelled Flight,US Airways,@USAirways @corybronze  INCONVENIENCE? Are you people freaking nuts? This guy has TWO KIDS WITH HIM and you STRAND him in an airport! #FAIL
10045,569558156512088064,negative,1.0,Late Flight,US Airways,@USAirways on delayed flight from Phil to stt and looks like we'll miss the car ferry to at john where our lodging is. Help with housing?
10046,569558153202774016,negative,1.0,Can't Tell,US Airways,@USAirways @TheHaileyTate Another blatant lie from @USAirways
10047,569558096613380098,negative,1.0,Can't Tell,US Airways,@USAirways Round Two of being THE worst airline ever.
10048,569557964991930368,negative,1.0,Customer Service Issue,US Airways,@USAirways I have been trying to get through to a representative for 7 hours aboout my Cancelled Flightled flight. Have you simply given up?
